MLS,sold_price,zipcode,longitude,latitude,lot_acres,taxes,year_built,bedrooms,bathrooms,sqrt_ft,garage,kitchen_features,fireplaces,floor_covering,HOA
21712580,589900,85749,-11.079.624,32.255.136,0.89,6474,1996,5,4,3672,3,"Dishwasher, Garbage Disposal, Microwave, Oven",2,"Carpet, Ceramic Tile, Natural Stone",149
21708370,587500,85718,-110.959.897,3.230.937,0.89,5431.77,1984,4,4,3457,2,"Dishwasher, Garbage Disposal, Microwave, Oven",1,"Carpet, Ceramic Tile, Concrete, Natural Stone",5
21710877,579000,85623,-110.925.506,32.580.804,0.24,3142.6,2012,3,4,2379,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",168
21801801,511000,85715,-110.848.255,32.259.532,0.45,5918.65,1980,3,3,2905,2,"Desk, Dishwasher, Freezer, Garbage Disposal, Gas Range, Pantry: Closet, Refrigerator, Water Purifier, Appliance Color: Stainless, Countertops: Talavera tile, Microwave: GE Stainless, Oven: GE Stainless",1,"Carpet, Mexican Tile, Other: Custom Saltillo",48
21828808,575000,85614,-110.960.695,31.853.882,0.96,5087.87,2000,4,4,3346,2,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Walk-In, Refrigerator, Reverse Osmosis, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless, Oven: xtra-electric",1,Ceramic Tile,16.67
21400737,490000,85716,-110.923.598,32.228.448,0.96,4275,1936,5,4,4229,0,"Dishwasher, Garbage Disposal",8,"Concrete, Wood, Other",0
21325831,590000,85749,-11.075.737,32.273.668,3.3,5269.91,2000,4,5,4911,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",0
21333583,565000,85718,-110.922.683,32.319.066,0.14,3936.79,2003,3,3,2012,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",175
21324584,560000,85658,-111.085.176,32.462.983,0.22,5389,2005,3,4,2711,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Ceramic Tile",214
21402587,515000,85718,-110.929.826,32.336.238,3.71,6504.57,1987,3,3,3344,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Ceramic Tile, Wood",83
21315979,560000,85749,-110.720.212,3.224.456,3.31,7848.75,2007,4,3,3805,4,"Dishwasher, Garbage Disposal, Microwave, Oven",2,"Concrete, Wood",0
21333928,565000,85743,-111.070.341,3.232.023,3.46,5809.01,1992,4,4,5055,0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Natural Stone",0
21327923,560000,85704,-110.955.826,32.380.913,1,6704,1983,4,4,4209,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,Ceramic Tile,2
21404507,630000,85755,-110.980.608,32.424.944,0.94,5611.19,1999,4,4,3094,3,"Dishwasher, Garbage Disposal, Microwave, Oven",1,"Carpet, Ceramic Tile",66
21400698,575000,85755,-110.981.549,32.457.265,0.31,5749,2001,3,3,3593,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone, Wood",192
21412910,599000,85750,-11.082.143,32.270.206,0.88,5304.69,1990,4,3,2947,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Wood",5
21408405,580000,85718,-110.926.611,32.329.884,0.93,4259,1993,4,3,3192,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",11
21407147,590000,85749,-110.794.075,32.255.217,0.62,6889.89,1999,5,6,4279,3,"Dishwasher, Garbage Disposal, Microwave, Oven",1,"Carpet, Ceramic Tile",150
21421730,561000,85745,-111.042.999,32.216.566,0.92,7073.92,1998,3,3,2927,3,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,Ceramic Tile,13
21416155,560000,85739,-110.859.575,32.546.374,0.35,3650,2006,3,4,2961,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",148
21425524,575000,85739,-110.898.064,32.517.285,0.4,3350.64,2006,3,3,2705,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",0,"Carpet, Ceramic Tile, Wood",148
21406640,540000,85750,-110.820.546,32.275.278,0.86,6917.53,1992,5,3,4218,4,"Dishwasher, Garbage Disposal, Microwave, Oven",2,"Carpet, Natural Stone, Wood",5
21432127,605000,85718,-11.093.582,32.332.468,1,4948.44,1980,5,5,3327,2,None,2,Natural Stone,0
21427263,575000,85658,-111.054.161,32.419.499,0.37,6054.83,2007,3,2,2181,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,Concrete,48
21603691,575000,85641,-110.661.611,32.079.287,1.66,6549.47,2007,5,4,3688,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,Concrete,12
21434487,599000,85718,-110.904.642,32.299.011,0.61,4731,1990,4,3,3300,2,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone, Wood",0
21502778,527000,85742,-111.041.756,32.407.541,1.12,5374.91,2002,5,4,4016,5,"Dishwasher, Garbage Disposal, Microwave, Oven",2,"Carpet, Ceramic Tile",0
21425284,599000,85637,-110.634.908,31.666.221,17.78,6793.42,2007,3,3,2947,2,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Oven",1,Mexican Tile,0
21504007,595000,85718,-110.941.693,32.330.635,0.98,4418.77,1978,4,3,3306,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Concrete",9
21531148,574000,85719,-110.939.104,32.239.376,0.12,5427.1,1977,5,4,3170,2,"Dishwasher, Garbage Disposal, Microwave, Oven",1,Ceramic Tile,0
21511704,599000,85718,-110.910.238,32.304.221,2.48,4682.81,1987,4,3,2957,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",194
21504222,585000,85750,-110.825.762,32.315.652,01.04,4166,1990,5,3,3174,2,"Dishwasher, Garbage Disposal, Oven",2,"Carpet, Mexican Tile",0
21505363,540000,85658,-111.077.689,32.429.245,0.21,7030.24,2010,4,4,3480,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Ceramic Tile, Concrete, Wood",39
21519739,600000,85749,-110.715.265,32.250.227,3.61,7299.24,1988,4,4,4173,3,"Compactor, Dishwasher, Garbage Disposal, Oven",2,"Carpet, Ceramic Tile, Natural Stone",25
21619662,600000,85737,-110.946.808,32.416.179,0.92,6722.43,1997,4,3,2979,3,"Dishwasher, Garbage Disposal, Microwave, Oven",1,"Carpet, Ceramic Tile",75
21522596,605000,85716,-110.921.423,32.215.519,1.18,5925,1956,4,4,2803,2,"Dishwasher, Garbage Disposal, Microwave, Oven",2,"Carpet, Natural Stone",0
21522472,582500,85718,-110.944.275,32.311.847,0.81,5013.95,1987,4,4,3585,2,"Dishwasher, Garbage Disposal, Refrigerator, Oven",1,"Carpet, Ceramic Tile, Mexican Tile, Wood",5
21526130,543500,85755,-110.998.232,32.437.787,3.31,6852.03,1999,5,4,3789,6,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Ceramic Tile",0
21522294,590000,85623,-110.927.553,32.583.858,0.22,2903.72,2012,3,4,2635,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",0,Ceramic Tile,157
21526391,599000,85718,-110.890.223,322.883,1.11,3515.04,2008,3,3,2665,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,Concrete,0
21524821,530000,85710,-110.853.965,32.234.437,0.45,2633,1953,4,3,2792,2,"Dishwasher, Refrigerator, Microwave, Oven",2,Concrete,0
21517492,572500,85737,-110.978.897,32.382.635,0.89,4370.79,1985,3,3,2501,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Natural Stone, Wood",7
21532612,565000,85739,-110.901.619,32.515.119,0.27,3289.92,2006,3,4,2468,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile, Wood",155
21532331,576000,85755,-11.095.187,32.455.074,0.64,5943.29,2000,3,2,2554,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",69
21517677,570000,85704,-110.974.983,32.310.598,3.84,7717.3,2005,4,4,3384,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Ceramic Tile, Natural Stone, Wood",0
21601137,582000,85719,-110.943.139,32.230.743,0.22,3648,1922,4,4,2680,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile, Concrete, Wood",0
21601082,550000,85718,-110.937.925,32.318.922,1.54,4491.86,1981,4,4,2862,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Mexican Tile, Other",0
21533483,569000,85750,-110.832.554,32.298.972,0.17,4246.02,2000,4,3,2954,2,"Dishwasher, Garbage Disposal, Microwave, Oven",2,"Carpet, Ceramic Tile, Concrete",74
21606221,575000,85718,-110.953.706,32.320.748,0.86,3749.1,1985,3,3,2610,2,"Dishwasher, Garbage Disposal, Microwave, Oven",2,"Natural Stone, Wood",4
21514524,549000,85705,-110.969.797,32.230.517,0.28,11217,1951,6,8,5310,0,"Dishwasher, Garbage Disposal, Oven",2,"Carpet, Mexican Tile, Wood",0
21612723,572500,85745,-111.059.731,32.276.262,3.38,4685,1998,3,3,2610,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile, Other",0
21618597,569000,85739,-110.861.066,32.552.132,0.31,4730.56,2006,3,4,2981,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",165
21629956,580000,85718,-110.909.489,32.336.069,0.19,5410.1,2002,4,4,2536,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,Concrete,0
21628159,585000,85718,-110.889.245,32.314.527,0.89,4277.09,1973,4,4,2869,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile, Wood",21
21615808,525000,85742,-111.024.552,32.419.438,4.68,7631.37,1986,4,4,3881,2,"Dishwasher, Garbage Disposal, Microwave, Oven",1,Concrete,0
21616345,585000,85749,-110.704.968,32.240.342,3.82,7428.68,1993,4,3,4324,3,"Refrigerator, Oven",1,"Carpet, Concrete, Wood",20
21623972,566630,85719,-110.942.262,32.246.794,0.38,5607,1964,4,4,3314,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Ceramic Tile, Mexican Tile, Natural Stone, Wood",0
21706873,574500,85716,-110.929.973,32.222.408,0.25,2309.64,1938,4,4,2538,0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Ceramic Tile, Natural Stone, Wood",0
21623365,555000,85749,-11.078.736,32.305.636,0.96,3366.96,2015,3,3,3139,3,"Garbage Disposal, Refrigerator, Microwave",2,Concrete,176
21701306,575000,85750,-110.869.015,32.322.496,0.36,6282.02,2000,4,4,3284,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",40
21130169,630000,85737,-110.977.572,32.387.752,1,6184,2005,4,3,3348,3,"Dishwasher, Garbage Disposal, Microwave, Oven",2,"Carpet, Ceramic Tile",0
21123174,550000,85704,-11.096.154,32.366.205,0.91,5983,1988,4,5,3940,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",0
21040859,487500,85713,-111.082.659,32.198.482,0.42,5672.52,2004,4,3,2985,3,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",68
21203376,565000,85718,-110.919.407,32.310.475,0.79,5924.22,1994,4,4,3077,2,"Dishwasher, Refrigerator, Microwave, Oven",3,"Carpet, Ceramic Tile",4
21116826,560000,85637,-110.741.387,3.163.359,52,3661,1995,2,4,3271,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Ceramic Tile, Concrete, Other",10
21204490,550000,85718,-11.089.902,32.322.312,0.43,6279,2001,4,4,3541,3,"Dishwasher, Garbage Disposal, Refrigerator, Oven",1,"Carpet, Ceramic Tile",80
21203917,620000,85730,-110.754.561,32.170.926,3.38,5777.16,2006,4,3,3863,3,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",0
21130302,558000,85750,-110.861.883,32.300.617,0.82,5848.17,1994,4,4,3396,3,"Dishwasher, Refrigerator, Microwave, Oven",3,"Carpet, Ceramic Tile, Wood",30
21124497,560000,85739,-110.859.996,32.538.245,0.24,3912.36,2004,3,3,3223,3,"Compactor, Dishwasher, Garbage Disposal, Microwave, Oven",1,"Carpet, Ceramic Tile",179
21207062,590000,85737,-110.950.266,32.384.515,1.43,8154.35,1998,4,3,2989,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile, Wood",70
21200916,590000,85718,-110.942.585,32.294.086,1.19,5716,1998,4,3,3235,3,"Dishwasher, Garbage Disposal, Oven",2,"Carpet, Mexican Tile, Natural Stone",0
21211452,595000,85750,-110.864.806,32.275.222,0.87,5372,1996,3,4,4158,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",15
21212924,570000,85718,-110.878.832,32.275.261,0.37,5735,2004,3,3,2757,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,Ceramic Tile,62
21206288,565000,85718,-110.955.479,32.308.625,0.95,5603,1981,5,3,3857,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Mexican Tile, Wood",6
21213334,565000,85718,-110.895.226,32.326.256,0.8,4157.08,1972,3,5,3401,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Ceramic Tile, Mexican Tile, Wood",0
21213515,575000,85718,-110.933.327,32.336.883,1.6,3745.74,1989,2,2,2406,2,"Dishwasher, Garbage Disposal, Refrigerator, Oven",2,"Natural Stone, Other",110
21211721,572000,85750,-110.831.145,32.297.721,0.45,4517.62,1993,3,3,3004,3,"Dishwasher, Garbage Disposal, Microwave, Oven",3,"Carpet, Ceramic Tile",50
21131063,570000,85749,-11.078.708,32.295.865,3.3,7046.07,2002,7,4,3775,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Concrete, Natural Stone",0
21211668,559310,85718,-11.092.302,3.230.549,2.83,6957,1970,3,3,2675,0,"Dishwasher, Refrigerator",1,"Carpet, Concrete, Natural Stone",0
21218611,580000,85755,-111.001.194,32.425.591,3.31,5841.2,2005,5,3,3119,3,"Dishwasher, Garbage Disposal, Microwave, Oven",1,"Carpet, Natural Stone",0
21222702,555000,85739,-110.891.135,3.253.483,0.32,3646.84,2005,5,3,3408,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",134
21223424,575000,85718,-110.910.144,32.319.105,0.16,4451,2005,3,3,2462,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",145
21214107,552500,85718,-110.880.019,32.313.966,0.8,4967.81,1978,5,5,4200,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,Mexican Tile,21
21219768,505000,85704,-111.000.907,32.335.082,5.25,7668,1947,8,7,8914,2,"Refrigerator, Oven",3,"Carpet, Ceramic Tile, Natural Stone",0
21227882,570000,85745,-111.066.408,32.252.701,2.2,5467.51,1989,4,3,3750,2,"Dishwasher, Garbage Disposal, Oven",1,Mexican Tile,35
21211305,576000,85718,-110.909.048,32.320.107,0.2,4234,1986,3,3,2886,3,"Dishwasher, Refrigerator",1,Ceramic Tile,295
21200834,560000,85750,-110.844.542,32.324.758,0.22,5177,1999,4,3,2936,2,"Dishwasher, Garbage Disposal, Refrigerator, Oven",2,"Carpet, Ceramic Tile",117
21301742,560000,85718,-11.091.997,32.316.634,0,4516.21,2003,3,3,3085,2,"Compactor, Dishwasher, Refrigerator, Microwave, Oven",1,"Carpet, Natural Stone",175
21611603,585000,85750,-110.856.319,32.314.017,0.85,6394,1980,4,3,3264,4,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",44
21229725,550000,85750,-110.871.903,32.319.951,01.01,4132.9,1989,3,3,2870,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Ceramic Tile, Natural Stone",0
21301816,585000,85749,-110.687.571,32.246.721,3.6,3737.36,1977,4,3,3430,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,Natural Stone,25
21306048,560000,85718,-110.919.567,32.316.771,0.13,4517,2003,3,3,3085,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Natural Stone",175
21222894,587500,85750,-110.834.238,32.311.079,01.01,4481.68,1991,4,3,3251,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave",3,"Carpet, Concrete, Mexican Tile",0
21310466,580000,85716,-110.925.005,32.233.103,0.16,3968.19,1993,4,3,3047,2,"Dishwasher, Garbage Disposal, Oven",1,"Concrete, Mexican Tile, Wood",0
21230426,585000,85755,-11.098.408,32.427.076,1.19,7548.84,2002,4,3,3831,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Natural Stone",66
21304230,580000,85750,-11.085.849,32.283.997,01.08,5071,1980,4,3,3151,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Mexican Tile, Wood",2
21312111,552000,85718,-110.883.238,32.323.465,1.33,5945.61,1969,4,6,4017,2,"Dishwasher, Garbage Disposal, Oven",3,"Carpet, Ceramic Tile, Wood",140
21230165,550000,85658,-111.054.993,32.417.093,0.18,5062.98,2008,4,3,2492,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,Concrete,51
21312261,581750,85750,-110.868.639,32.328.159,01.03,4308.84,1999,4,4,2626,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",37
21310561,580000,85737,-110.988.321,3.238.243,1,4955.57,1998,5,3,3170,3,"Dishwasher, Garbage Disposal, Microwave, Oven",1,"Carpet, Ceramic Tile, Wood",41
21301272,579000,85622,-11.100.541,31.838.958,1.59,3689,2007,2,3,2504,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",100
21321125,611000,85718,-110.876.467,32.305.228,0.83,6348,2003,5,4,3211,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",12
21326013,575200,85718,-110.919.914,32.316.423,0,5247.76,2003,4,3,3085,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Ceramic Tile",175
21332742,594000,85704,-110.980.331,32.327.486,01.07,4709,1982,4,3,3283,2,"Dishwasher, Garbage Disposal, Microwave, Oven",4,"Carpet, Mexican Tile, Wood",62
21326257,585000,85749,-110.730.073,32.263.938,0.87,4147,1997,4,4,3363,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",25
21711332,585000,85718,-110.936.205,32.333.582,01.01,6138,1991,4,3,2677,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Mexican Tile",0
21700182,590000,85755,-11.098.255,3.245.824,0.34,5794.2,2003,4,3,3322,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",97
21703869,587500,85750,-110.839.427,32.314.078,0.83,5933.95,1991,5,4,3483,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile, Wood",62
21714652,575000,85750,-110.849.218,32.277.976,1.33,6966.76,1991,5,5,3949,3,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Quartz",2,Ceramic Tile,0
21717508,575000,85747,-110.728.163,32.119.495,3.7,6042,1981,3,3,3944,3,"Compactor, Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Mexican Tile",0
21720041,586000,85730,-110.751.164,32.167.513,2.28,7057.83,2004,4,3,3710,3,"Dishwasher, Microwave, Oven",1,"Carpet, Ceramic Tile",65
21706619,583000,85718,-110.910.699,32.311.892,0.18,5693.65,2007,3,3,2994,2,"Dishwasher, Double Sink, Garbage Disposal, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: granite",2,"Carpet, Natural Stone",154
21613567,549000,85619,-110.754.285,32.440.173,0.37,10314.67,2015,3,2,2855,0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Granite",1,"Natural Stone, Wood",25
21722831,585000,85658,-111.121.166,3.246.557,0.19,1314.22,2016,4,3,2895,4,Dishwasher,0,"Carpet, Ceramic Tile",75
21626143,510000,85704,-110.991.301,32.332.834,0.85,2259,2016,3,3,3181,3,"Dishwasher, Garbage Disposal, Gas Range, Pantry: Closet, Refrigerator",1,Concrete,0
21710110,595000,85637,-110.618.357,31.671.827,41.5,4729.12,2000,4,3,2102,2,"Dishwasher, Garbage Disposal, Refrigerator",1,Concrete,0
21728793,600000,85718,-110.950.197,32.315.649,0.8,6009.66,1987,4,3,3146,3,"Desk, Dishwasher, Double Sink, Electric Range, Garbage Disposal, Island, Lazy Susan, Refrigerator, Appliance Color: Black, Countertops: Granite, Microwave: Yes, Oven: Yes",1,"Carpet, Mexican Tile, Wood",5
21724739,580000,85745,-111.111.737,32.289.954,3.48,5836.87,2000,4,3,2909,3,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Island, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Viking, Oven: Viking",1,"Carpet, Mexican Tile",None
21800213,600000,85750,-110.829.209,3.228.195,0.39,6896.21,2003,4,4,3377,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Granite",1,"Carpet, Ceramic Tile",125
21800490,599000,85718,-110.920.571,32.295.679,1,7602.16,1999,4,3,3275,3,"Dishwasher, Electric Range, Garbage Disposal, Prep Sink, Refrigerator, Appliance Color: Black, Countertops: TILE",2,"Mexican Tile, Natural Stone",145.83
21731578,579000,85745,-111.059.313,32.232.718,0.34,5345.96,2003,4,3,3101,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Included, Oven: Included",1,"Carpet, Ceramic Tile",55
